Date,Day,Time,Pred(Ft),Pred(cm),High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
5/13/2022,Fri,3:42:00 AM,0.24,7,L,2022-05-13 03:42:00,2022-05-13 03:48:00
5/13/2022,Fri,10:31:00 AM,3.89,119,H,2022-05-13 10:31:00,2022-05-13 10:40:00
5/13/2022,Fri,3:46:00 PM,0.01,0,L,2022-05-13 15:46:00,2022-05-13 15:52:00
5/13/2022,Fri,10:52:00 PM,4.72,144,H,2022-05-13 22:52:00,2022-05-13 23:01:00
5/14/2022,Sat,4:31:00 AM,-0.03,-1,L,2022-05-14 04:31:00,2022-05-14 04:37:00
5/14/2022,Sat,11:14:00 AM,4.04,123,H,2022-05-14 11:14:00,2022-05-14 11:23:00
5/14/2022,Sat,4:31:00 PM,-0.21,-6,L,2022-05-14 16:31:00,2022-05-14 16:37:00
5/14/2022,Sat,11:34:00 PM,5.01,153,H,2022-05-14 23:34:00,2022-05-14 23:43:00
5/15/2022,Sun,5:18:00 AM,-0.23,-7,L,2022-05-15 05:18:00,2022-05-15 05:24:00
5/15/2022,Sun,11:57:00 AM,4.14,126,H,2022-05-15 11:57:00,2022-05-15 12:06:00
5/15/2022,Sun,5:16:00 PM,-0.37,-11,L,2022-05-15 17:16:00,2022-05-15 17:22:00
5/16/2022,Mon,12:18:00 AM,5.18,158,H,2022-05-16 00:18:00,2022-05-16 00:27:00
5/16/2022,Mon,6:07:00 AM,-0.36,-11,L,2022-05-16 06:07:00,2022-05-16 06:13:00
5/16/2022,Mon,12:44:00 PM,4.17,127,H,2022-05-16 12:44:00,2022-05-16 12:53:00
5/16/2022,Mon,6:05:00 PM,-0.45,-14,L,2022-05-16 18:05:00,2022-05-16 18:11:00
5/17/2022,Tue,1:07:00 AM,5.24,160,H,2022-05-17 01:07:00,2022-05-17 01:16:00
5/17/2022,Tue,7:02:00 AM,-0.42,-13,L,2022-05-17 07:02:00,2022-05-17 07:08:00
5/17/2022,Tue,1:35:00 PM,4.16,127,H,2022-05-17 13:35:00,2022-05-17 13:44:00
5/17/2022,Tue,7:00:00 PM,-0.46,-14,L,2022-05-17 19:00:00,2022-05-17 19:06:00
5/18/2022,Wed,1:59:00 AM,5.19,158,H,2022-05-18 01:59:00,2022-05-18 02:08:00
5/18/2022,Wed,7:53:00 AM,-0.43,-13,L,2022-05-18 07:53:00,2022-05-18 07:59:00
5/18/2022,Wed,2:28:00 PM,4.13,126,H,2022-05-18 14:28:00,2022-05-18 14:37:00
5/18/2022,Wed,7:53:00 PM,-0.4,-12,L,2022-05-18 19:53:00,2022-05-18 19:59:00
5/19/2022,Thu,2:52:00 AM,5.04,154,H,2022-05-19 02:52:00,2022-05-19 03:01:00
5/19/2022,Thu,8:41:00 AM,-0.34,-10,L,2022-05-19 08:41:00,2022-05-19 08:47:00
5/19/2022,Thu,3:22:00 PM,4.07,124,H,2022-05-19 15:22:00,2022-05-19 15:31:00
5/19/2022,Thu,8:43:00 PM,-0.23,-7,L,2022-05-19 20:43:00,2022-05-19 20:49:00
5/20/2022,Fri,3:47:00 AM,4.81,147,H,2022-05-20 03:47:00,2022-05-20 03:56:00
5/20/2022,Fri,9:29:00 AM,-0.14,-4,L,2022-05-20 09:29:00,2022-05-20 09:35:00
5/20/2022,Fri,4:22:00 PM,4.01,122,H,2022-05-20 16:22:00,2022-05-20 16:31:00
5/20/2022,Fri,9:36:00 PM,0.07,2,L,2022-05-20 21:36:00,2022-05-20 21:42:00
5/21/2022,Sat,4:48:00 AM,4.55,139,H,2022-05-21 04:48:00,2022-05-21 04:57:00
5/21/2022,Sat,10:28:00 AM,0.11,3,L,2022-05-21 10:28:00,2022-05-21 10:34:00
5/21/2022,Sat,5:26:00 PM,4.0,122,H,2022-05-21 17:26:00,2022-05-21 17:35:00
5/21/2022,Sat,10:44:00 PM,0.42,13,L,2022-05-21 22:44:00,2022-05-21 22:50:00
5/22/2022,Sun,5:50:00 AM,4.33,132,H,2022-05-22 05:50:00,2022-05-22 05:59:00
5/22/2022,Sun,12:09:00 PM,0.28,9,L,2022-05-22 12:09:00,2022-05-22 12:15:00
5/22/2022,Sun,6:26:00 PM,4.05,123,H,2022-05-22 18:26:00,2022-05-22 18:35:00
5/23/2022,Mon,12:52:00 AM,0.58,18,L,2022-05-23 00:52:00,2022-05-23 00:58:00
5/23/2022,Mon,6:48:00 AM,4.12,126,H,2022-05-23 06:48:00,2022-05-23 06:57:00
5/23/2022,Mon,1:41:00 PM,0.28,9,L,2022-05-23 13:41:00,2022-05-23 13:47:00
5/23/2022,Mon,7:24:00 PM,4.11,125,H,2022-05-23 19:24:00,2022-05-23 19:33:00
5/24/2022,Tue,2:36:00 AM,0.49,15,L,2022-05-24 02:36:00,2022-05-24 02:42:00
5/24/2022,Tue,7:47:00 AM,3.92,119,H,2022-05-24 07:47:00,2022-05-24 07:56:00
5/24/2022,Tue,2:55:00 PM,0.25,8,L,2022-05-24 14:55:00,2022-05-24 15:01:00
5/24/2022,Tue,8:24:00 PM,4.18,127,H,2022-05-24 20:24:00,2022-05-24 20:33:00
5/25/2022,Wed,3:46:00 AM,0.34,10,L,2022-05-25 03:46:00,2022-05-25 03:52:00
5/25/2022,Wed,8:50:00 AM,3.79,116,H,2022-05-25 08:50:00,2022-05-25 08:59:00
5/25/2022,Wed,3:53:00 PM,0.24,7,L,2022-05-25 15:53:00,2022-05-25 15:59:00
5/25/2022,Wed,9:26:00 PM,4.31,131,H,2022-05-25 21:26:00,2022-05-25 21:35:00
5/26/2022,Thu,4:40:00 AM,0.23,7,L,2022-05-26 04:40:00,2022-05-26 04:46:00
5/26/2022,Thu,9:50:00 AM,3.76,115,H,2022-05-26 09:50:00,2022-05-26 09:59:00
5/26/2022,Thu,4:36:00 PM,0.28,9,L,2022-05-26 16:36:00,2022-05-26 16:42:00
5/26/2022,Thu,10:16:00 PM,4.45,136,H,2022-05-26 22:16:00,2022-05-26 22:25:00
5/27/2022,Fri,5:27:00 AM,0.2,6,L,2022-05-27 05:27:00,2022-05-27 05:33:00
5/27/2022,Fri,10:38:00 AM,3.76,115,H,2022-05-27 10:38:00,2022-05-27 10:47:00
5/27/2022,Fri,5:09:00 PM,0.39,12,L,2022-05-27 17:09:00,2022-05-27 17:15:00
5/27/2022,Fri,10:58:00 PM,4.52,138,H,2022-05-27 22:58:00,2022-05-27 23:07:00
5/28/2022,Sat,6:14:00 AM,0.25,8,L,2022-05-28 06:14:00,2022-05-28 06:20:00
5/28/2022,Sat,11:18:00 AM,3.73,114,H,2022-05-28 11:18:00,2022-05-28 11:27:00
5/28/2022,Sat,5:15:00 PM,0.5,15,L,2022-05-28 17:15:00,2022-05-28 17:21:00
5/28/2022,Sat,11:36:00 PM,4.52,138,H,2022-05-28 23:36:00,2022-05-28 23:45:00
5/29/2022,Sun,7:00:00 AM,0.33,10,L,2022-05-29 07:00:00,2022-05-29 07:06:00
5/29/2022,Sun,11:57:00 AM,3.66,112,H,2022-05-29 11:57:00,2022-05-29 12:06:00
5/29/2022,Sun,5:23:00 PM,0.56,17,L,2022-05-29 17:23:00,2022-05-29 17:29:00
5/30/2022,Mon,12:14:00 AM,4.46,136,H,2022-05-30 00:14:00,2022-05-30 00:23:00
5/30/2022,Mon,7:35:00 AM,0.43,13,L,2022-05-30 07:35:00,2022-05-30 07:41:00
5/30/2022,Mon,12:36:00 PM,3.56,109,H,2022-05-30 12:36:00,2022-05-30 12:45:00
5/30/2022,Mon,5:48:00 PM,0.57,17,L,2022-05-30 17:48:00,2022-05-30 17:54:00
5/31/2022,Tue,12:53:00 AM,4.37,133,H,2022-05-31 00:53:00,2022-05-31 01:02:00
5/31/2022,Tue,7:16:00 AM,0.5,15,L,2022-05-31 07:16:00,2022-05-31 07:22:00
5/31/2022,Tue,1:18:00 PM,3.48,106,H,2022-05-31 13:18:00,2022-05-31 13:27:00
5/31/2022,Tue,6:24:00 PM,0.55,17,L,2022-05-31 18:24:00,2022-05-31 18:30:00
6/1/2022,Wed,1:34:00 AM,4.28,130,H,2022-06-01 01:34:00,2022-06-01 01:43:00
6/1/2022,Wed,7:25:00 AM,0.48,15,L,2022-06-01 07:25:00,2022-06-01 07:31:00
6/1/2022,Wed,2:00:00 PM,3.42,104,H,2022-06-01 14:00:00,2022-06-01 14:09:00
6/1/2022,Wed,7:04:00 PM,0.52,16,L,2022-06-01 19:04:00,2022-06-01 19:10:00
6/2/2022,Thu,2:16:00 AM,4.18,127,H,2022-06-02 02:16:00,2022-06-02 02:25:00
6/2/2022,Thu,7:54:00 AM,0.42,13,L,2022-06-02 07:54:00,2022-06-02 08:00:00
6/2/2022,Thu,2:43:00 PM,3.37,103,H,2022-06-02 14:43:00,2022-06-02 14:52:00
6/2/2022,Thu,7:45:00 PM,0.48,15,L,2022-06-02 19:45:00,2022-06-02 19:51:00
6/3/2022,Fri,2:58:00 AM,4.07,124,H,2022-06-03 02:58:00,2022-06-03 03:07:00
6/3/2022,Fri,8:27:00 AM,0.38,12,L,2022-06-03 08:27:00,2022-06-03 08:33:00
6/3/2022,Fri,3:27:00 PM,3.33,101,H,2022-06-03 15:27:00,2022-06-03 15:36:00
6/3/2022,Fri,8:25:00 PM,0.48,15,L,2022-06-03 20:25:00,2022-06-03 20:31:00
6/4/2022,Sat,3:43:00 AM,3.94,120,H,2022-06-04 03:43:00,2022-06-04 03:52:00
6/4/2022,Sat,9:02:00 AM,0.38,12,L,2022-06-04 09:02:00,2022-06-04 09:08:00
6/4/2022,Sat,4:16:00 PM,3.33,101,H,2022-06-04 16:16:00,2022-06-04 16:25:00
6/4/2022,Sat,9:06:00 PM,0.54,16,L,2022-06-04 21:06:00,2022-06-04 21:12:00
6/5/2022,Sun,4:33:00 AM,3.81,116,H,2022-06-05 04:33:00,2022-06-05 04:42:00
6/5/2022,Sun,9:42:00 AM,0.42,13,L,2022-06-05 09:42:00,2022-06-05 09:48:00
6/5/2022,Sun,5:10:00 PM,3.4,104,H,2022-06-05 17:10:00,2022-06-05 17:19:00
6/5/2022,Sun,9:53:00 PM,0.65,20,L,2022-06-05 21:53:00,2022-06-05 21:59:00
6/6/2022,Mon,5:26:00 AM,3.71,113,H,2022-06-06 05:26:00,2022-06-06 05:35:00
6/6/2022,Mon,10:31:00 AM,0.47,14,L,2022-06-06 10:31:00,2022-06-06 10:37:00
6/6/2022,Mon,6:01:00 PM,3.54,108,H,2022-06-06 18:01:00,2022-06-06 18:10:00
6/6/2022,Mon,10:54:00 PM,0.76,23,L,2022-06-06 22:54:00,2022-06-06 23:00:00
6/7/2022,Tue,6:17:00 AM,3.64,111,H,2022-06-07 06:17:00,2022-06-07 06:26:00
6/7/2022,Tue,11:32:00 AM,0.47,14,L,2022-06-07 11:32:00,2022-06-07 11:38:00
6/7/2022,Tue,6:50:00 PM,3.73,114,H,2022-06-07 18:50:00,2022-06-07 18:59:00
6/8/2022,Wed,12:05:00 AM,0.74,23,L,2022-06-08 00:05:00,2022-06-08 00:11:00
6/8/2022,Wed,7:07:00 AM,3.58,109,H,2022-06-08 07:07:00,2022-06-08 07:16:00
6/8/2022,Wed,12:30:00 PM,0.38,12,L,2022-06-08 12:30:00,2022-06-08 12:36:00
6/8/2022,Wed,7:40:00 PM,3.94,120,H,2022-06-08 19:40:00,2022-06-08 19:49:00
6/9/2022,Thu,1:08:00 AM,0.62,19,L,2022-06-09 01:08:00,2022-06-09 01:14:00
6/9/2022,Thu,8:02:00 AM,3.54,108,H,2022-06-09 08:02:00,2022-06-09 08:11:00
6/9/2022,Thu,1:21:00 PM,0.25,8,L,2022-06-09 13:21:00,2022-06-09 13:27:00
6/9/2022,Thu,8:37:00 PM,4.2,128,H,2022-06-09 20:37:00,2022-06-09 20:46:00
6/10/2022,Fri,2:08:00 AM,0.45,14,L,2022-06-10 02:08:00,2022-06-10 02:14:00
6/10/2022,Fri,9:03:00 AM,3.59,109,H,2022-06-10 09:03:00,2022-06-10 09:12:00
6/10/2022,Fri,2:14:00 PM,0.1,3,L,2022-06-10 14:14:00,2022-06-10 14:20:00
6/10/2022,Fri,9:34:00 PM,4.53,138,H,2022-06-10 21:34:00,2022-06-10 21:43:00
6/11/2022,Sat,3:10:00 AM,0.24,7,L,2022-06-11 03:10:00,2022-06-11 03:16:00
6/11/2022,Sat,9:59:00 AM,3.75,114,H,2022-06-11 09:59:00,2022-06-11 10:08:00
6/11/2022,Sat,3:09:00 PM,-0.06,-2,L,2022-06-11 15:09:00,2022-06-11 15:15:00
6/11/2022,Sat,10:24:00 PM,4.88,149,H,2022-06-11 22:24:00,2022-06-11 22:33:00
6/12/2022,Sun,4:07:00 AM,0.03,1,L,2022-06-12 04:07:00,2022-06-12 04:13:00
6/12/2022,Sun,10:48:00 AM,3.93,120,H,2022-06-12 10:48:00,2022-06-12 10:57:00
6/12/2022,Sun,4:02:00 PM,-0.22,-7,L,2022-06-12 16:02:00,2022-06-12 16:08:00
6/12/2022,Sun,11:11:00 PM,5.15,157,H,2022-06-12 23:11:00,2022-06-12 23:20:00
6/13/2022,Mon,4:58:00 AM,-0.14,-4,L,2022-06-13 04:58:00,2022-06-13 05:04:00
6/13/2022,Mon,11:35:00 AM,4.08,124,H,2022-06-13 11:35:00,2022-06-13 11:44:00
6/13/2022,Mon,4:53:00 PM,-0.33,-10,L,2022-06-13 16:53:00,2022-06-13 16:59:00
6/13/2022,Mon,11:58:00 PM,5.29,161,H,2022-06-13 23:58:00,2022-06-14 00:07:00
6/14/2022,Tue,5:51:00 AM,-0.25,-8,L,2022-06-14 05:51:00,2022-06-14 05:57:00
6/14/2022,Tue,12:24:00 PM,4.16,127,H,2022-06-14 12:24:00,2022-06-14 12:33:00
6/14/2022,Tue,5:46:00 PM,-0.37,-11,L,2022-06-14 17:46:00,2022-06-14 17:52:00
6/15/2022,Wed,12:49:00 AM,5.31,162,H,2022-06-15 00:49:00,2022-06-15 00:58:00
6/15/2022,Wed,6:50:00 AM,-0.32,-10,L,2022-06-15 06:50:00,2022-06-15 06:56:00
6/15/2022,Wed,1:18:00 PM,4.22,129,H,2022-06-15 13:18:00,2022-06-15 13:27:00
6/15/2022,Wed,6:45:00 PM,-0.35,-11,L,2022-06-15 18:45:00,2022-06-15 18:51:00
6/16/2022,Thu,1:42:00 AM,5.24,160,H,2022-06-16 01:42:00,2022-06-16 01:51:00
6/16/2022,Thu,7:46:00 AM,-0.36,-11,L,2022-06-16 07:46:00,2022-06-16 07:52:00
6/16/2022,Thu,2:13:00 PM,4.26,130,H,2022-06-16 14:13:00,2022-06-16 14:22:00
6/16/2022,Thu,7:45:00 PM,-0.28,-9,L,2022-06-16 19:45:00,2022-06-16 19:51:00
6/17/2022,Fri,2:36:00 AM,5.09,155,H,2022-06-17 02:36:00,2022-06-17 02:45:00
6/17/2022,Fri,8:34:00 AM,-0.34,-10,L,2022-06-17 08:34:00,2022-06-17 08:40:00
6/17/2022,Fri,3:07:00 PM,4.28,130,H,2022-06-17 15:07:00,2022-06-17 15:16:00
6/17/2022,Fri,8:38:00 PM,-0.14,-4,L,2022-06-17 20:38:00,2022-06-17 20:44:00
6/18/2022,Sat,3:30:00 AM,4.85,148,H,2022-06-18 03:30:00,2022-06-18 03:39:00
6/18/2022,Sat,9:19:00 AM,-0.21,-6,L,2022-06-18 09:19:00,2022-06-18 09:25:00
6/18/2022,Sat,4:04:00 PM,4.27,130,H,2022-06-18 16:04:00,2022-06-18 16:13:00
6/18/2022,Sat,9:29:00 PM,0.12,4,L,2022-06-18 21:29:00,2022-06-18 21:35:00
6/19/2022,Sun,4:27:00 AM,4.57,139,H,2022-06-19 04:27:00,2022-06-19 04:36:00
6/19/2022,Sun,10:11:00 AM,0.0,0,L,2022-06-19 10:11:00,2022-06-19 10:17:00
6/19/2022,Sun,5:05:00 PM,4.27,130,H,2022-06-19 17:05:00,2022-06-19 17:14:00
6/19/2022,Sun,10:35:00 PM,0.43,13,L,2022-06-19 22:35:00,2022-06-19 22:41:00
6/20/2022,Mon,5:27:00 AM,4.29,131,H,2022-06-20 05:27:00,2022-06-20 05:36:00
6/20/2022,Mon,11:29:00 AM,0.2,6,L,2022-06-20 11:29:00,2022-06-20 11:35:00
6/20/2022,Mon,6:03:00 PM,4.29,131,H,2022-06-20 18:03:00,2022-06-20 18:12:00
6/21/2022,Tue,12:48:00 AM,0.58,18,L,2022-06-21 00:48:00,2022-06-21 00:54:00
6/21/2022,Tue,6:23:00 AM,4.04,123,H,2022-06-21 06:23:00,2022-06-21 06:32:00
6/21/2022,Tue,12:59:00 PM,0.3,9,L,2022-06-21 12:59:00,2022-06-21 13:05:00
6/21/2022,Tue,6:57:00 PM,4.29,131,H,2022-06-21 18:57:00,2022-06-21 19:06:00
6/22/2022,Wed,2:12:00 AM,0.56,17,L,2022-06-22 02:12:00,2022-06-22 02:18:00
6/22/2022,Wed,7:17:00 AM,3.79,116,H,2022-06-22 07:17:00,2022-06-22 07:26:00
6/22/2022,Wed,2:06:00 PM,0.39,12,L,2022-06-22 14:06:00,2022-06-22 14:12:00
6/22/2022,Wed,7:51:00 PM,4.25,130,H,2022-06-22 19:51:00,2022-06-22 20:00:00
6/23/2022,Thu,3:23:00 AM,0.49,15,L,2022-06-23 03:23:00,2022-06-23 03:29:00
6/23/2022,Thu,8:15:00 AM,3.58,109,H,2022-06-23 08:15:00,2022-06-23 08:24:00
6/23/2022,Thu,3:15:00 PM,0.47,14,L,2022-06-23 15:15:00,2022-06-23 15:21:00
6/23/2022,Thu,8:51:00 PM,4.24,129,H,2022-06-23 20:51:00,2022-06-23 21:00:00
6/24/2022,Fri,4:20:00 AM,0.42,13,L,2022-06-24 04:20:00,2022-06-24 04:26:00
6/24/2022,Fri,9:17:00 AM,3.47,106,H,2022-06-24 09:17:00,2022-06-24 09:26:00
6/24/2022,Fri,4:08:00 PM,0.54,16,L,2022-06-24 16:08:00,2022-06-24 16:14:00
6/24/2022,Fri,9:47:00 PM,4.29,131,H,2022-06-24 21:47:00,2022-06-24 21:56:00
6/25/2022,Sat,5:09:00 AM,0.41,12,L,2022-06-25 05:09:00,2022-06-25 05:15:00
6/25/2022,Sat,10:11:00 AM,3.47,106,H,2022-06-25 10:11:00,2022-06-25 10:20:00
6/25/2022,Sat,4:44:00 PM,0.63,19,L,2022-06-25 16:44:00,2022-06-25 16:50:00
6/25/2022,Sat,10:33:00 PM,4.35,133,H,2022-06-25 22:33:00,2022-06-25 22:42:00
6/26/2022,Sun,5:57:00 AM,0.45,14,L,2022-06-26 05:57:00,2022-06-26 06:03:00
6/26/2022,Sun,10:55:00 AM,3.48,106,H,2022-06-26 10:55:00,2022-06-26 11:04:00
6/26/2022,Sun,4:44:00 PM,0.72,22,L,2022-06-26 16:44:00,2022-06-26 16:50:00
6/26/2022,Sun,11:13:00 PM,4.37,133,H,2022-06-26 23:13:00,2022-06-26 23:22:00
6/27/2022,Mon,6:46:00 AM,0.51,16,L,2022-06-27 06:46:00,2022-06-27 06:52:00
6/27/2022,Mon,11:34:00 AM,3.47,106,H,2022-06-27 11:34:00,2022-06-27 11:43:00
6/27/2022,Mon,4:53:00 PM,0.74,23,L,2022-06-27 16:53:00,2022-06-27 16:59:00
6/27/2022,Mon,11:51:00 PM,4.35,133,H,2022-06-27 23:51:00,2022-06-28 00:00:00
6/28/2022,Tue,7:28:00 AM,0.57,17,L,2022-06-28 07:28:00,2022-06-28 07:34:00
6/28/2022,Tue,12:13:00 PM,3.45,105,H,2022-06-28 12:13:00,2022-06-28 12:22:00
6/28/2022,Tue,5:21:00 PM,0.71,22,L,2022-06-28 17:21:00,2022-06-28 17:27:00
6/29/2022,Wed,12:30:00 AM,4.31,131,H,2022-06-29 00:30:00,2022-06-29 00:39:00
6/29/2022,Wed,7:49:00 AM,0.63,19,L,2022-06-29 07:49:00,2022-06-29 07:55:00
6/29/2022,Wed,12:54:00 PM,3.43,105,H,2022-06-29 12:54:00,2022-06-29 13:03:00
6/29/2022,Wed,5:57:00 PM,0.66,20,L,2022-06-29 17:57:00,2022-06-29 18:03:00
6/30/2022,Thu,1:11:00 AM,4.26,130,H,2022-06-30 01:11:00,2022-06-30 01:20:00
6/30/2022,Thu,7:06:00 AM,0.58,18,L,2022-06-30 07:06:00,2022-06-30 07:12:00
6/30/2022,Thu,1:37:00 PM,3.44,105,H,2022-06-30 13:37:00,2022-06-30 13:46:00
6/30/2022,Thu,6:40:00 PM,0.59,18,L,2022-06-30 18:40:00,2022-06-30 18:46:00
7/1/2022,Fri,1:52:00 AM,4.21,128,H,2022-07-01 01:52:00,2022-07-01 02:01:00
7/1/2022,Fri,7:34:00 AM,0.46,14,L,2022-07-01 07:34:00,2022-07-01 07:40:00
7/1/2022,Fri,2:19:00 PM,3.47,106,H,2022-07-01 14:19:00,2022-07-01 14:28:00
7/1/2022,Fri,7:25:00 PM,0.51,16,L,2022-07-01 19:25:00,2022-07-01 19:31:00
7/2/2022,Sat,2:33:00 AM,4.14,126,H,2022-07-02 02:33:00,2022-07-02 02:42:00
7/2/2022,Sat,8:06:00 AM,0.32,10,L,2022-07-02 08:06:00,2022-07-02 08:12:00
7/2/2022,Sat,3:01:00 PM,3.53,108,H,2022-07-02 15:01:00,2022-07-02 15:10:00
7/2/2022,Sat,8:07:00 PM,0.43,13,L,2022-07-02 20:07:00,2022-07-02 20:13:00
7/3/2022,Sun,3:15:00 AM,4.04,123,H,2022-07-03 03:15:00,2022-07-03 03:24:00
7/3/2022,Sun,8:40:00 AM,0.22,7,L,2022-07-03 08:40:00,2022-07-03 08:46:00
7/3/2022,Sun,3:46:00 PM,3.6,110,H,2022-07-03 15:46:00,2022-07-03 15:55:00
7/3/2022,Sun,8:47:00 PM,0.4,12,L,2022-07-03 20:47:00,2022-07-03 20:53:00
7/4/2022,Mon,4:00:00 AM,3.92,119,H,2022-07-04 04:00:00,2022-07-04 04:09:00
7/4/2022,Mon,9:16:00 AM,0.16,5,L,2022-07-04 09:16:00,2022-07-04 09:22:00
7/4/2022,Mon,4:34:00 PM,3.7,113,H,2022-07-04 16:34:00,2022-07-04 16:43:00
7/4/2022,Mon,9:31:00 PM,0.44,13,L,2022-07-04 21:31:00,2022-07-04 21:37:00
7/5/2022,Tue,4:50:00 AM,3.8,116,H,2022-07-05 04:50:00,2022-07-05 04:59:00
7/5/2022,Tue,9:58:00 AM,0.17,5,L,2022-07-05 09:58:00,2022-07-05 10:04:00
7/5/2022,Tue,5:25:00 PM,3.85,117,H,2022-07-05 17:25:00,2022-07-05 17:34:00
7/5/2022,Tue,10:24:00 PM,0.53,16,L,2022-07-05 22:24:00,2022-07-05 22:30:00
7/6/2022,Wed,5:42:00 AM,3.7,113,H,2022-07-06 05:42:00,2022-07-06 05:51:00
7/6/2022,Wed,10:49:00 AM,0.2,6,L,2022-07-06 10:49:00,2022-07-06 10:55:00
7/6/2022,Wed,6:15:00 PM,4.03,123,H,2022-07-06 18:15:00,2022-07-06 18:24:00
7/6/2022,Wed,11:30:00 PM,0.57,17,L,2022-07-06 23:30:00,2022-07-06 23:36:00
7/7/2022,Thu,6:33:00 AM,3.61,110,H,2022-07-07 06:33:00,2022-07-07 06:42:00
7/7/2022,Thu,11:48:00 AM,0.19,6,L,2022-07-07 11:48:00,2022-07-07 11:54:00
7/7/2022,Thu,7:05:00 PM,4.21,128,H,2022-07-07 19:05:00,2022-07-07 19:14:00
7/8/2022,Fri,12:36:00 AM,0.52,16,L,2022-07-08 00:36:00,2022-07-08 00:42:00
7/8/2022,Fri,7:25:00 AM,3.54,108,H,2022-07-08 07:25:00,2022-07-08 07:34:00
7/8/2022,Fri,12:45:00 PM,0.12,4,L,2022-07-08 12:45:00,2022-07-08 12:51:00
7/8/2022,Fri,7:59:00 PM,4.38,134,H,2022-07-08 19:59:00,2022-07-08 20:08:00
7/9/2022,Sat,1:37:00 AM,0.43,13,L,2022-07-09 01:37:00,2022-07-09 01:43:00
7/9/2022,Sat,8:26:00 AM,3.52,107,H,2022-07-09 08:26:00,2022-07-09 08:35:00
7/9/2022,Sat,1:40:00 PM,0.05,2,L,2022-07-09 13:40:00,2022-07-09 13:46:00
7/9/2022,Sat,9:02:00 PM,4.59,140,H,2022-07-09 21:02:00,2022-07-09 21:11:00
7/10/2022,Sun,2:42:00 AM,0.32,10,L,2022-07-10 02:42:00,2022-07-10 02:48:00
7/10/2022,Sun,9:31:00 AM,3.63,111,H,2022-07-10 09:31:00,2022-07-10 09:40:00
7/10/2022,Sun,2:40:00 PM,-0.03,-1,L,2022-07-10 14:40:00,2022-07-10 14:46:00
7/10/2022,Sun,10:01:00 PM,4.87,148,H,2022-07-10 22:01:00,2022-07-10 22:10:00
7/11/2022,Mon,3:48:00 AM,0.16,5,L,2022-07-11 03:48:00,2022-07-11 03:54:00
7/11/2022,Mon,10:27:00 AM,3.85,117,H,2022-07-11 10:27:00,2022-07-11 10:36:00
7/11/2022,Mon,3:41:00 PM,-0.13,-4,L,2022-07-11 15:41:00,2022-07-11 15:47:00
7/11/2022,Mon,10:53:00 PM,5.12,156,H,2022-07-11 22:53:00,2022-07-11 23:02:00
7/12/2022,Tue,4:46:00 AM,-0.01,0,L,2022-07-12 04:46:00,2022-07-12 04:52:00
7/12/2022,Tue,11:17:00 AM,4.07,124,H,2022-07-12 11:17:00,2022-07-12 11:26:00
7/12/2022,Tue,4:39:00 PM,-0.22,-7,L,2022-07-12 16:39:00,2022-07-12 16:45:00
7/12/2022,Tue,11:42:00 PM,5.26,160,H,2022-07-12 23:42:00,2022-07-12 23:51:00
7/13/2022,Wed,5:42:00 AM,-0.13,-4,L,2022-07-13 05:42:00,2022-07-13 05:48:00
7/13/2022,Wed,12:08:00 PM,4.24,129,H,2022-07-13 12:08:00,2022-07-13 12:17:00
7/13/2022,Wed,5:36:00 PM,-0.26,-8,L,2022-07-13 17:36:00,2022-07-13 17:42:00
7/14/2022,Thu,12:33:00 AM,5.27,161,H,2022-07-14 00:33:00,2022-07-14 00:42:00
7/14/2022,Thu,6:43:00 AM,-0.23,-7,L,2022-07-14 06:43:00,2022-07-14 06:49:00
7/14/2022,Thu,1:01:00 PM,4.36,133,H,2022-07-14 13:01:00,2022-07-14 13:10:00
7/14/2022,Thu,6:38:00 PM,-0.25,-8,L,2022-07-14 18:38:00,2022-07-14 18:44:00
7/15/2022,Fri,1:26:00 AM,5.2,158,H,2022-07-15 01:26:00,2022-07-15 01:35:00
7/15/2022,Fri,7:40:00 AM,-0.33,-10,L,2022-07-15 07:40:00,2022-07-15 07:46:00
7/15/2022,Fri,1:56:00 PM,4.46,136,H,2022-07-15 13:56:00,2022-07-15 14:05:00
7/15/2022,Fri,7:40:00 PM,-0.21,-6,L,2022-07-15 19:40:00,2022-07-15 19:46:00
7/16/2022,Sat,2:19:00 AM,5.04,154,H,2022-07-16 02:19:00,2022-07-16 02:28:00
7/16/2022,Sat,8:24:00 AM,-0.34,-10,L,2022-07-16 08:24:00,2022-07-16 08:30:00
7/16/2022,Sat,2:49:00 PM,4.52,138,H,2022-07-16 14:49:00,2022-07-16 14:58:00
7/16/2022,Sat,8:31:00 PM,-0.11,-3,L,2022-07-16 20:31:00,2022-07-16 20:37:00
7/17/2022,Sun,3:10:00 AM,4.8,146,H,2022-07-17 03:10:00,2022-07-17 03:19:00
7/17/2022,Sun,9:03:00 AM,-0.26,-8,L,2022-07-17 09:03:00,2022-07-17 09:09:00
7/17/2022,Sun,3:41:00 PM,4.51,137,H,2022-07-17 15:41:00,2022-07-17 15:50:00
7/17/2022,Sun,9:18:00 PM,0.1,3,L,2022-07-17 21:18:00,2022-07-17 21:24:00
7/18/2022,Mon,4:02:00 AM,4.5,137,H,2022-07-18 04:02:00,2022-07-18 04:11:00
