Date,Day,Time,Pred(Ft),Pred(cm),High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
5/13/2023,Sat,4:33:00 PM,0.31,9,L,2023-05-13 16:33:00,2023-05-13 17:18:00
5/13/2023,Sat,10:55:00 PM,9.38,286,H,2023-05-13 22:55:00,2023-05-14 00:03:00
5/14/2023,Sun,4:59:00 AM,1.08,33,L,2023-05-14 04:59:00,2023-05-14 05:44:00
5/14/2023,Sun,11:13:00 AM,9.87,301,H,2023-05-14 11:13:00,2023-05-14 12:21:00
5/14/2023,Sun,5:34:00 PM,0.35,11,L,2023-05-14 17:34:00,2023-05-14 18:19:00
5/14/2023,Sun,11:56:00 PM,9.75,297,H,2023-05-14 23:56:00,2023-05-15 01:04:00
5/15/2023,Mon,6:04:00 AM,0.75,23,L,2023-05-15 06:04:00,2023-05-15 06:49:00
5/15/2023,Mon,12:19:00 PM,9.85,300,H,2023-05-15 12:19:00,2023-05-15 13:27:00
5/15/2023,Mon,6:32:00 PM,0.34,10,L,2023-05-15 18:32:00,2023-05-15 19:17:00
5/16/2023,Tue,12:54:00 AM,10.18,310,H,2023-05-16 00:54:00,2023-05-16 02:02:00
5/16/2023,Tue,7:06:00 AM,0.32,10,L,2023-05-16 07:06:00,2023-05-16 07:51:00
5/16/2023,Tue,1:21:00 PM,9.9,302,H,2023-05-16 13:21:00,2023-05-16 14:29:00
5/16/2023,Tue,7:28:00 PM,0.3,9,L,2023-05-16 19:28:00,2023-05-16 20:13:00
5/17/2023,Wed,1:47:00 AM,10.58,322,H,2023-05-17 01:47:00,2023-05-17 02:55:00
5/17/2023,Wed,8:03:00 AM,-0.12,-4,L,2023-05-17 08:03:00,2023-05-17 08:48:00
5/17/2023,Wed,2:17:00 PM,9.96,304,H,2023-05-17 14:17:00,2023-05-17 15:25:00
5/17/2023,Wed,8:19:00 PM,0.31,9,L,2023-05-17 20:19:00,2023-05-17 21:04:00
5/18/2023,Thu,2:35:00 AM,10.86,331,H,2023-05-18 02:35:00,2023-05-18 03:43:00
5/18/2023,Thu,8:54:00 AM,-0.44,-13,L,2023-05-18 08:54:00,2023-05-18 09:39:00
5/18/2023,Thu,3:08:00 PM,9.94,303,H,2023-05-18 15:08:00,2023-05-18 16:16:00
5/18/2023,Thu,9:06:00 PM,0.4,12,L,2023-05-18 21:06:00,2023-05-18 21:51:00
5/19/2023,Fri,3:20:00 AM,10.98,335,H,2023-05-19 03:20:00,2023-05-19 04:28:00
5/19/2023,Fri,9:42:00 AM,-0.59,-18,L,2023-05-19 09:42:00,2023-05-19 10:27:00
5/19/2023,Fri,3:57:00 PM,9.83,300,H,2023-05-19 15:57:00,2023-05-19 17:05:00
5/19/2023,Fri,9:51:00 PM,0.57,17,L,2023-05-19 21:51:00,2023-05-19 22:36:00
5/20/2023,Sat,4:03:00 AM,10.94,333,H,2023-05-20 04:03:00,2023-05-20 05:11:00
5/20/2023,Sat,10:28:00 AM,-0.56,-17,L,2023-05-20 10:28:00,2023-05-20 11:13:00
5/20/2023,Sat,4:43:00 PM,9.64,294,H,2023-05-20 16:43:00,2023-05-20 17:51:00
5/20/2023,Sat,10:35:00 PM,0.82,25,L,2023-05-20 22:35:00,2023-05-20 23:20:00
5/21/2023,Sun,4:46:00 AM,10.77,328,H,2023-05-21 04:46:00,2023-05-21 05:54:00
5/21/2023,Sun,11:13:00 AM,-0.36,-11,L,2023-05-21 11:13:00,2023-05-21 11:58:00
5/21/2023,Sun,5:28:00 PM,9.39,286,H,2023-05-21 17:28:00,2023-05-21 18:36:00
5/21/2023,Sun,11:19:00 PM,1.11,34,L,2023-05-21 23:19:00,2023-05-22 00:04:00
5/22/2023,Mon,5:30:00 AM,10.51,320,H,2023-05-22 05:30:00,2023-05-22 06:38:00
5/22/2023,Mon,11:57:00 AM,-0.06,-2,L,2023-05-22 11:57:00,2023-05-22 12:42:00
5/22/2023,Mon,6:13:00 PM,9.12,278,H,2023-05-22 18:13:00,2023-05-22 19:21:00
5/23/2023,Tue,12:03:00 AM,1.42,43,L,2023-05-23 00:03:00,2023-05-23 00:48:00
5/23/2023,Tue,6:13:00 AM,10.2,311,H,2023-05-23 06:13:00,2023-05-23 07:21:00
5/23/2023,Tue,12:41:00 PM,0.31,9,L,2023-05-23 12:41:00,2023-05-23 13:26:00
5/23/2023,Tue,6:57:00 PM,8.85,270,H,2023-05-23 18:57:00,2023-05-23 20:05:00
5/24/2023,Wed,12:47:00 AM,1.72,52,L,2023-05-24 00:47:00,2023-05-24 01:32:00
5/24/2023,Wed,6:58:00 AM,9.86,301,H,2023-05-24 06:58:00,2023-05-24 08:06:00
5/24/2023,Wed,1:26:00 PM,0.7,21,L,2023-05-24 13:26:00,2023-05-24 14:11:00
5/24/2023,Wed,7:43:00 PM,8.62,263,H,2023-05-24 19:43:00,2023-05-24 20:51:00
5/25/2023,Thu,1:34:00 AM,1.99,61,L,2023-05-25 01:34:00,2023-05-25 02:19:00
5/25/2023,Thu,7:45:00 AM,9.52,290,H,2023-05-25 07:45:00,2023-05-25 08:53:00
5/25/2023,Thu,2:13:00 PM,1.05,32,L,2023-05-25 14:13:00,2023-05-25 14:58:00
5/25/2023,Thu,8:31:00 PM,8.46,258,H,2023-05-25 20:31:00,2023-05-25 21:39:00
5/26/2023,Fri,2:24:00 AM,2.2,67,L,2023-05-26 02:24:00,2023-05-26 03:09:00
5/26/2023,Fri,8:35:00 AM,9.2,280,H,2023-05-26 08:35:00,2023-05-26 09:43:00
5/26/2023,Fri,3:02:00 PM,1.32,40,L,2023-05-26 15:02:00,2023-05-26 15:47:00
5/26/2023,Fri,9:21:00 PM,8.41,256,H,2023-05-26 21:21:00,2023-05-26 22:29:00
5/27/2023,Sat,3:17:00 AM,2.3,70,L,2023-05-27 03:17:00,2023-05-27 04:02:00
5/27/2023,Sat,9:28:00 AM,8.95,273,H,2023-05-27 09:28:00,2023-05-27 10:36:00
5/27/2023,Sat,3:52:00 PM,1.49,45,L,2023-05-27 15:52:00,2023-05-27 16:37:00
5/27/2023,Sat,10:11:00 PM,8.49,259,H,2023-05-27 22:11:00,2023-05-27 23:19:00
5/28/2023,Sun,4:12:00 AM,2.26,69,L,2023-05-28 04:12:00,2023-05-28 04:57:00
5/28/2023,Sun,10:22:00 AM,8.78,268,H,2023-05-28 10:22:00,2023-05-28 11:30:00
5/28/2023,Sun,4:41:00 PM,1.58,48,L,2023-05-28 16:41:00,2023-05-28 17:26:00
5/28/2023,Sun,11:00:00 PM,8.68,265,H,2023-05-28 23:00:00,2023-05-29 00:08:00
5/29/2023,Mon,5:05:00 AM,2.08,63,L,2023-05-29 05:05:00,2023-05-29 05:50:00
5/29/2023,Mon,11:16:00 AM,8.7,265,H,2023-05-29 11:16:00,2023-05-29 12:24:00
5/29/2023,Mon,5:29:00 PM,1.59,48,L,2023-05-29 17:29:00,2023-05-29 18:14:00
5/29/2023,Mon,11:48:00 PM,8.97,273,H,2023-05-29 23:48:00,2023-05-30 00:56:00
5/30/2023,Tue,5:58:00 AM,1.78,54,L,2023-05-30 05:58:00,2023-05-30 06:43:00
5/30/2023,Tue,12:09:00 PM,8.71,265,H,2023-05-30 12:09:00,2023-05-30 13:17:00
5/30/2023,Tue,6:17:00 PM,1.54,47,L,2023-05-30 18:17:00,2023-05-30 19:02:00
5/31/2023,Wed,12:34:00 AM,9.35,285,H,2023-05-31 00:34:00,2023-05-31 01:42:00
5/31/2023,Wed,6:50:00 AM,1.35,41,L,2023-05-31 06:50:00,2023-05-31 07:35:00
5/31/2023,Wed,1:00:00 PM,8.82,269,H,2023-05-31 13:00:00,2023-05-31 14:08:00
5/31/2023,Wed,7:04:00 PM,1.41,43,L,2023-05-31 19:04:00,2023-05-31 19:49:00
6/1/2023,Thu,1:19:00 AM,9.78,298,H,2023-06-01 01:19:00,2023-06-01 02:27:00
6/1/2023,Thu,7:39:00 AM,0.85,26,L,2023-06-01 07:39:00,2023-06-01 08:24:00
6/1/2023,Thu,1:49:00 PM,8.99,274,H,2023-06-01 13:49:00,2023-06-01 14:57:00
6/1/2023,Thu,7:50:00 PM,1.23,37,L,2023-06-01 19:50:00,2023-06-01 20:35:00
6/2/2023,Fri,2:02:00 AM,10.24,312,H,2023-06-02 02:02:00,2023-06-02 03:10:00
6/2/2023,Fri,8:26:00 AM,0.33,10,L,2023-06-02 08:26:00,2023-06-02 09:11:00
6/2/2023,Fri,2:36:00 PM,9.18,280,H,2023-06-02 14:36:00,2023-06-02 15:44:00
6/2/2023,Fri,8:35:00 PM,1.03,31,L,2023-06-02 20:35:00,2023-06-02 21:20:00
6/3/2023,Sat,2:45:00 AM,10.67,325,H,2023-06-03 02:45:00,2023-06-03 03:53:00
6/3/2023,Sat,9:13:00 AM,-0.14,-4,L,2023-06-03 09:13:00,2023-06-03 09:58:00
6/3/2023,Sat,3:22:00 PM,9.34,285,H,2023-06-03 15:22:00,2023-06-03 16:30:00
6/3/2023,Sat,9:20:00 PM,0.84,26,L,2023-06-03 21:20:00,2023-06-03 22:05:00
6/4/2023,Sun,3:28:00 AM,11.03,336,H,2023-06-04 03:28:00,2023-06-04 04:36:00
6/4/2023,Sun,9:59:00 AM,-0.51,-16,L,2023-06-04 09:59:00,2023-06-04 10:44:00
6/4/2023,Sun,4:10:00 PM,9.46,288,H,2023-06-04 16:10:00,2023-06-04 17:18:00
6/4/2023,Sun,10:07:00 PM,0.69,21,L,2023-06-04 22:07:00,2023-06-04 22:52:00
6/5/2023,Mon,4:15:00 AM,11.27,344,H,2023-06-05 04:15:00,2023-06-05 05:23:00
6/5/2023,Mon,10:47:00 AM,-0.74,-23,L,2023-06-05 10:47:00,2023-06-05 11:32:00
6/5/2023,Mon,4:59:00 PM,9.54,291,H,2023-06-05 16:59:00,2023-06-05 18:07:00
6/5/2023,Mon,10:55:00 PM,0.6,18,L,2023-06-05 22:55:00,2023-06-05 23:40:00
6/6/2023,Tue,5:05:00 AM,11.38,347,H,2023-06-06 05:05:00,2023-06-06 06:13:00
6/6/2023,Tue,11:37:00 AM,-0.83,-25,L,2023-06-06 11:37:00,2023-06-06 12:22:00
6/6/2023,Tue,5:50:00 PM,9.59,292,H,2023-06-06 17:50:00,2023-06-06 18:58:00
6/6/2023,Tue,11:46:00 PM,0.58,18,L,2023-06-06 23:46:00,2023-06-07 00:31:00
6/7/2023,Wed,5:57:00 AM,11.35,346,H,2023-06-07 05:57:00,2023-06-07 07:05:00
6/7/2023,Wed,12:28:00 PM,-0.78,-24,L,2023-06-07 12:28:00,2023-06-07 13:13:00
6/7/2023,Wed,6:43:00 PM,9.62,293,H,2023-06-07 18:43:00,2023-06-07 19:51:00
6/8/2023,Thu,12:40:00 AM,0.63,19,L,2023-06-08 00:40:00,2023-06-08 01:25:00
6/8/2023,Thu,6:51:00 AM,11.16,340,H,2023-06-08 06:51:00,2023-06-08 07:59:00
6/8/2023,Thu,1:21:00 PM,-0.61,-19,L,2023-06-08 13:21:00,2023-06-08 14:06:00
6/8/2023,Thu,7:38:00 PM,9.66,294,H,2023-06-08 19:38:00,2023-06-08 20:46:00
6/9/2023,Fri,1:37:00 AM,0.74,23,L,2023-06-09 01:37:00,2023-06-09 02:22:00
6/9/2023,Fri,7:49:00 AM,10.84,330,H,2023-06-09 07:49:00,2023-06-09 08:57:00
6/9/2023,Fri,2:17:00 PM,-0.36,-11,L,2023-06-09 14:17:00,2023-06-09 15:02:00
6/9/2023,Fri,8:36:00 PM,9.72,296,H,2023-06-09 20:36:00,2023-06-09 21:44:00
6/10/2023,Sat,2:37:00 AM,0.83,25,L,2023-06-10 02:37:00,2023-06-10 03:22:00
6/10/2023,Sat,8:50:00 AM,10.45,319,H,2023-06-10 08:50:00,2023-06-10 09:58:00
6/10/2023,Sat,3:14:00 PM,-0.09,-3,L,2023-06-10 15:14:00,2023-06-10 15:59:00
6/10/2023,Sat,9:36:00 PM,9.84,300,H,2023-06-10 21:36:00,2023-06-10 22:44:00
6/11/2023,Sun,3:41:00 AM,0.84,26,L,2023-06-11 03:41:00,2023-06-11 04:26:00
6/11/2023,Sun,9:53:00 AM,10.07,307,H,2023-06-11 09:53:00,2023-06-11 11:01:00
6/11/2023,Sun,4:12:00 PM,0.18,5,L,2023-06-11 16:12:00,2023-06-11 16:57:00
6/11/2023,Sun,10:35:00 PM,10.01,305,H,2023-06-11 22:35:00,2023-06-11 23:43:00
6/12/2023,Mon,4:44:00 AM,0.76,23,L,2023-06-12 04:44:00,2023-06-12 05:29:00
6/12/2023,Mon,10:57:00 AM,9.74,297,H,2023-06-12 10:57:00,2023-06-12 12:05:00
6/12/2023,Mon,5:10:00 PM,0.44,13,L,2023-06-12 17:10:00,2023-06-12 17:55:00
6/12/2023,Mon,11:33:00 PM,10.19,311,H,2023-06-12 23:33:00,2023-06-13 00:41:00
6/13/2023,Tue,5:47:00 AM,0.6,18,L,2023-06-13 05:47:00,2023-06-13 06:32:00
6/13/2023,Tue,12:01:00 PM,9.51,290,H,2023-06-13 12:01:00,2023-06-13 13:09:00
6/13/2023,Tue,6:06:00 PM,0.67,20,L,2023-06-13 18:06:00,2023-06-13 18:51:00
6/14/2023,Wed,12:29:00 AM,10.37,316,H,2023-06-14 00:29:00,2023-06-14 01:37:00
6/14/2023,Wed,6:49:00 AM,0.38,12,L,2023-06-14 06:49:00,2023-06-14 07:34:00
6/14/2023,Wed,1:04:00 PM,9.37,286,H,2023-06-14 13:04:00,2023-06-14 14:12:00
6/14/2023,Wed,7:02:00 PM,0.85,26,L,2023-06-14 19:02:00,2023-06-14 19:47:00
6/15/2023,Thu,1:23:00 AM,10.52,321,H,2023-06-15 01:23:00,2023-06-15 02:31:00
6/15/2023,Thu,7:46:00 AM,0.15,5,L,2023-06-15 07:46:00,2023-06-15 08:31:00
6/15/2023,Thu,2:01:00 PM,9.31,284,H,2023-06-15 14:01:00,2023-06-15 15:09:00
6/15/2023,Thu,7:54:00 PM,0.99,30,L,2023-06-15 19:54:00,2023-06-15 20:39:00
6/16/2023,Fri,2:13:00 AM,10.6,323,H,2023-06-16 02:13:00,2023-06-16 03:21:00
6/16/2023,Fri,8:38:00 AM,-0.01,0,L,2023-06-16 08:38:00,2023-06-16 09:23:00
6/16/2023,Fri,2:53:00 PM,9.26,282,H,2023-06-16 14:53:00,2023-06-16 16:01:00
6/16/2023,Fri,8:43:00 PM,1.11,34,L,2023-06-16 20:43:00,2023-06-16 21:28:00
6/17/2023,Sat,2:58:00 AM,10.61,323,H,2023-06-17 02:58:00,2023-06-17 04:06:00
6/17/2023,Sat,9:26:00 AM,-0.07,-2,L,2023-06-17 09:26:00,2023-06-17 10:11:00
6/17/2023,Sat,3:40:00 PM,9.18,280,H,2023-06-17 15:40:00,2023-06-17 16:48:00
6/17/2023,Sat,9:29:00 PM,1.22,37,L,2023-06-17 21:29:00,2023-06-17 22:14:00
6/18/2023,Sun,3:42:00 AM,10.54,321,H,2023-06-18 03:42:00,2023-06-18 04:50:00
6/18/2023,Sun,10:11:00 AM,-0.03,-1,L,2023-06-18 10:11:00,2023-06-18 10:56:00
6/18/2023,Sun,4:26:00 PM,9.08,277,H,2023-06-18 16:26:00,2023-06-18 17:34:00
6/18/2023,Sun,10:13:00 PM,1.34,41,L,2023-06-18 22:13:00,2023-06-18 22:58:00
6/19/2023,Mon,4:25:00 AM,10.42,318,H,2023-06-19 04:25:00,2023-06-19 05:33:00
6/19/2023,Mon,10:54:00 AM,0.1,3,L,2023-06-19 10:54:00,2023-06-19 11:39:00
6/19/2023,Mon,5:09:00 PM,8.98,274,H,2023-06-19 17:09:00,2023-06-19 18:17:00
6/19/2023,Mon,10:56:00 PM,1.46,45,L,2023-06-19 22:56:00,2023-06-19 23:41:00
6/20/2023,Tue,5:08:00 AM,10.27,313,H,2023-06-20 05:08:00,2023-06-20 06:16:00
6/20/2023,Tue,11:36:00 AM,0.27,8,L,2023-06-20 11:36:00,2023-06-20 12:21:00
6/20/2023,Tue,5:51:00 PM,8.89,271,H,2023-06-20 17:51:00,2023-06-20 18:59:00
6/20/2023,Tue,11:39:00 PM,1.58,48,L,2023-06-20 23:39:00,2023-06-21 00:24:00
6/21/2023,Wed,5:51:00 AM,10.08,307,H,2023-06-21 05:51:00,2023-06-21 06:59:00
6/21/2023,Wed,12:17:00 PM,0.46,14,L,2023-06-21 12:17:00,2023-06-21 13:02:00
6/21/2023,Wed,6:33:00 PM,8.81,269,H,2023-06-21 18:33:00,2023-06-21 19:41:00
6/22/2023,Thu,12:22:00 AM,1.71,52,L,2023-06-22 00:22:00,2023-06-22 01:07:00
6/22/2023,Thu,6:33:00 AM,9.87,301,H,2023-06-22 06:33:00,2023-06-22 07:41:00
6/22/2023,Thu,12:58:00 PM,0.68,21,L,2023-06-22 12:58:00,2023-06-22 13:43:00
6/22/2023,Thu,7:14:00 PM,8.77,267,H,2023-06-22 19:14:00,2023-06-22 20:22:00
6/23/2023,Fri,1:06:00 AM,1.83,56,L,2023-06-23 01:06:00,2023-06-23 01:51:00
6/23/2023,Fri,7:16:00 AM,9.62,293,H,2023-06-23 07:16:00,2023-06-23 08:24:00
6/23/2023,Fri,1:40:00 PM,0.89,27,L,2023-06-23 13:40:00,2023-06-23 14:25:00
6/23/2023,Fri,7:57:00 PM,8.75,267,H,2023-06-23 19:57:00,2023-06-23 21:05:00
6/24/2023,Sat,1:52:00 AM,1.93,59,L,2023-06-24 01:52:00,2023-06-24 02:37:00
6/24/2023,Sat,8:02:00 AM,9.35,285,H,2023-06-24 08:02:00,2023-06-24 09:10:00
6/24/2023,Sat,2:23:00 PM,1.1,34,L,2023-06-24 14:23:00,2023-06-24 15:08:00
6/24/2023,Sat,8:41:00 PM,8.79,268,H,2023-06-24 20:41:00,2023-06-24 21:49:00
6/25/2023,Sun,2:41:00 AM,1.98,60,L,2023-06-25 02:41:00,2023-06-25 03:26:00
6/25/2023,Sun,8:49:00 AM,9.08,277,H,2023-06-25 08:49:00,2023-06-25 09:57:00
6/25/2023,Sun,3:08:00 PM,1.28,39,L,2023-06-25 15:08:00,2023-06-25 15:53:00
6/25/2023,Sun,9:26:00 PM,8.88,271,H,2023-06-25 21:26:00,2023-06-25 22:34:00
6/26/2023,Mon,3:31:00 AM,1.95,59,L,2023-06-26 03:31:00,2023-06-26 04:16:00
6/26/2023,Mon,9:39:00 AM,8.84,269,H,2023-06-26 09:39:00,2023-06-26 10:47:00
6/26/2023,Mon,3:54:00 PM,1.43,44,L,2023-06-26 15:54:00,2023-06-26 16:39:00
6/26/2023,Mon,10:11:00 PM,9.04,276,H,2023-06-26 22:11:00,2023-06-26 23:19:00
6/27/2023,Tue,4:23:00 AM,1.82,55,L,2023-06-27 04:23:00,2023-06-27 05:08:00
6/27/2023,Tue,10:30:00 AM,8.66,264,H,2023-06-27 10:30:00,2023-06-27 11:38:00
6/27/2023,Tue,4:41:00 PM,1.54,47,L,2023-06-27 16:41:00,2023-06-27 17:26:00
6/27/2023,Tue,10:57:00 PM,9.27,283,H,2023-06-27 22:57:00,2023-06-28 00:05:00
6/28/2023,Wed,5:15:00 AM,1.58,48,L,2023-06-28 05:15:00,2023-06-28 06:00:00
6/28/2023,Wed,11:22:00 AM,8.56,261,H,2023-06-28 11:22:00,2023-06-28 12:30:00
6/28/2023,Wed,5:29:00 PM,1.58,48,L,2023-06-28 17:29:00,2023-06-28 18:14:00
6/28/2023,Wed,11:44:00 PM,9.58,292,H,2023-06-28 23:44:00,2023-06-29 00:52:00
6/29/2023,Thu,6:08:00 AM,1.24,38,L,2023-06-29 06:08:00,2023-06-29 06:53:00
6/29/2023,Thu,12:16:00 PM,8.57,261,H,2023-06-29 12:16:00,2023-06-29 13:24:00
6/29/2023,Thu,6:19:00 PM,1.53,47,L,2023-06-29 18:19:00,2023-06-29 19:04:00
6/30/2023,Fri,12:33:00 AM,9.96,304,H,2023-06-30 00:33:00,2023-06-30 01:41:00
6/30/2023,Fri,7:02:00 AM,0.8,24,L,2023-06-30 07:02:00,2023-06-30 07:47:00
6/30/2023,Fri,1:11:00 PM,8.69,265,H,2023-06-30 13:11:00,2023-06-30 14:19:00
6/30/2023,Fri,7:10:00 PM,1.37,42,L,2023-06-30 19:10:00,2023-06-30 19:55:00
7/1/2023,Sat,1:23:00 AM,10.4,317,H,2023-07-01 01:23:00,2023-07-01 02:31:00
7/1/2023,Sat,7:55:00 AM,0.3,9,L,2023-07-01 07:55:00,2023-07-01 08:40:00
7/1/2023,Sat,2:04:00 PM,8.91,272,H,2023-07-01 14:04:00,2023-07-01 15:12:00
7/1/2023,Sat,8:02:00 PM,1.11,34,L,2023-07-01 20:02:00,2023-07-01 20:47:00
7/2/2023,Sun,2:13:00 AM,10.86,331,H,2023-07-02 02:13:00,2023-07-02 03:21:00
7/2/2023,Sun,8:46:00 AM,-0.2,-6,L,2023-07-02 08:46:00,2023-07-02 09:31:00
7/2/2023,Sun,2:55:00 PM,9.17,280,H,2023-07-02 14:55:00,2023-07-02 16:03:00
7/2/2023,Sun,8:53:00 PM,0.81,25,L,2023-07-02 20:53:00,2023-07-02 21:38:00
7/3/2023,Mon,3:03:00 AM,11.26,343,H,2023-07-03 03:03:00,2023-07-03 04:11:00
7/3/2023,Mon,9:37:00 AM,-0.63,-19,L,2023-07-03 09:37:00,2023-07-03 10:22:00
7/3/2023,Mon,3:47:00 PM,9.44,288,H,2023-07-03 15:47:00,2023-07-03 16:55:00
7/3/2023,Mon,9:44:00 PM,0.52,16,L,2023-07-03 21:44:00,2023-07-03 22:29:00
7/4/2023,Tue,3:55:00 AM,11.55,352,H,2023-07-04 03:55:00,2023-07-04 05:03:00
7/4/2023,Tue,10:28:00 AM,-0.94,-29,L,2023-07-04 10:28:00,2023-07-04 11:13:00
7/4/2023,Tue,4:40:00 PM,9.69,295,H,2023-07-04 16:40:00,2023-07-04 17:48:00
7/4/2023,Tue,10:37:00 PM,0.28,9,L,2023-07-04 22:37:00,2023-07-04 23:22:00
7/5/2023,Wed,4:49:00 AM,11.68,356,H,2023-07-05 04:49:00,2023-07-05 05:57:00
7/5/2023,Wed,11:20:00 AM,-1.11,-34,L,2023-07-05 11:20:00,2023-07-05 12:05:00
7/5/2023,Wed,5:34:00 PM,9.93,303,H,2023-07-05 17:34:00,2023-07-05 18:42:00
7/5/2023,Wed,11:31:00 PM,0.13,4,L,2023-07-05 23:31:00,2023-07-06 00:16:00
7/6/2023,Thu,5:44:00 AM,11.64,355,H,2023-07-06 05:44:00,2023-07-06 06:52:00
7/6/2023,Thu,12:11:00 PM,-1.11,-34,L,2023-07-06 12:11:00,2023-07-06 12:56:00
7/6/2023,Thu,6:27:00 PM,10.14,309,H,2023-07-06 18:27:00,2023-07-06 19:35:00
7/7/2023,Fri,12:26:00 AM,0.08,2,L,2023-07-07 00:26:00,2023-07-07 01:11:00
7/7/2023,Fri,6:39:00 AM,11.41,348,H,2023-07-07 06:39:00,2023-07-07 07:47:00
7/7/2023,Fri,1:03:00 PM,-0.94,-29,L,2023-07-07 13:03:00,2023-07-07 13:48:00
7/7/2023,Fri,7:21:00 PM,10.28,313,H,2023-07-07 19:21:00,2023-07-07 20:29:00
7/8/2023,Sat,1:22:00 AM,0.13,4,L,2023-07-08 01:22:00,2023-07-08 02:07:00
7/8/2023,Sat,7:36:00 AM,11.01,336,H,2023-07-08 07:36:00,2023-07-08 08:44:00
7/8/2023,Sat,1:56:00 PM,-0.63,-19,L,2023-07-08 13:56:00,2023-07-08 14:41:00
7/8/2023,Sat,8:16:00 PM,10.35,315,H,2023-07-08 20:16:00,2023-07-08 21:24:00
7/9/2023,Sun,2:21:00 AM,0.26,8,L,2023-07-09 02:21:00,2023-07-09 03:06:00
7/9/2023,Sun,8:35:00 AM,10.5,320,H,2023-07-09 08:35:00,2023-07-09 09:43:00
7/9/2023,Sun,2:51:00 PM,-0.21,-6,L,2023-07-09 14:51:00,2023-07-09 15:36:00
7/9/2023,Sun,9:13:00 PM,10.37,316,H,2023-07-09 21:13:00,2023-07-09 22:21:00
7/10/2023,Mon,3:23:00 AM,0.39,12,L,2023-07-10 03:23:00,2023-07-10 04:08:00
7/10/2023,Mon,9:36:00 AM,9.96,304,H,2023-07-10 09:36:00,2023-07-10 10:44:00
7/10/2023,Mon,3:47:00 PM,0.25,8,L,2023-07-10 15:47:00,2023-07-10 16:32:00
7/10/2023,Mon,10:10:00 PM,10.34,315,H,2023-07-10 22:10:00,2023-07-10 23:18:00
7/11/2023,Tue,4:25:00 AM,0.49,15,L,2023-07-11 04:25:00,2023-07-11 05:10:00
7/11/2023,Tue,10:38:00 AM,9.48,289,H,2023-07-11 10:38:00,2023-07-11 11:46:00
7/11/2023,Tue,4:43:00 PM,0.7,21,L,2023-07-11 16:43:00,2023-07-11 17:28:00
7/11/2023,Tue,11:06:00 PM,10.28,313,H,2023-07-11 23:06:00,2023-07-12 00:14:00
7/12/2023,Wed,5:27:00 AM,0.56,17,L,2023-07-12 05:27:00,2023-07-12 06:12:00
7/12/2023,Wed,11:42:00 AM,9.09,277,H,2023-07-12 11:42:00,2023-07-12 12:50:00
7/12/2023,Wed,5:40:00 PM,1.09,33,L,2023-07-12 17:40:00,2023-07-12 18:25:00
7/13/2023,Thu,12:03:00 AM,10.21,311,H,2023-07-13 00:03:00,2023-07-13 01:11:00
7/13/2023,Thu,6:29:00 AM,0.57,17,L,2023-07-13 06:29:00,2023-07-13 07:14:00
7/13/2023,Thu,12:45:00 PM,8.86,270,H,2023-07-13 12:45:00,2023-07-13 13:53:00
7/13/2023,Thu,6:37:00 PM,1.38,42,L,2023-07-13 18:37:00,2023-07-13 19:22:00
7/14/2023,Fri,1:00:00 AM,10.17,310,H,2023-07-14 01:00:00,2023-07-14 02:08:00
7/14/2023,Fri,7:29:00 AM,0.52,16,L,2023-07-14 07:29:00,2023-07-14 08:14:00
7/14/2023,Fri,1:44:00 PM,8.76,267,H,2023-07-14 13:44:00,2023-07-14 14:52:00
7/14/2023,Fri,7:32:00 PM,1.53,47,L,2023-07-14 19:32:00,2023-07-14 20:17:00
7/15/2023,Sat,1:52:00 AM,10.17,310,H,2023-07-15 01:52:00,2023-07-15 03:00:00
7/15/2023,Sat,8:22:00 AM,0.45,14,L,2023-07-15 08:22:00,2023-07-15 09:07:00
7/15/2023,Sat,2:37:00 PM,8.74,266,H,2023-07-15 14:37:00,2023-07-15 15:45:00
7/15/2023,Sat,8:23:00 PM,1.57,48,L,2023-07-15 20:23:00,2023-07-15 21:08:00
7/16/2023,Sun,2:40:00 AM,10.17,310,H,2023-07-16 02:40:00,2023-07-16 03:48:00
7/16/2023,Sun,9:10:00 AM,0.39,12,L,2023-07-16 09:10:00,2023-07-16 09:55:00
7/16/2023,Sun,3:24:00 PM,8.76,267,H,2023-07-16 15:24:00,2023-07-16 16:32:00
7/16/2023,Sun,9:09:00 PM,1.56,48,L,2023-07-16 21:09:00,2023-07-16 21:54:00
7/17/2023,Mon,3:25:00 AM,10.17,310,H,2023-07-17 03:25:00,2023-07-17 04:33:00
7/17/2023,Mon,9:53:00 AM,0.38,12,L,2023-07-17 09:53:00,2023-07-17 10:38:00
7/17/2023,Mon,4:07:00 PM,8.79,268,H,2023-07-17 16:07:00,2023-07-17 17:15:00
7/17/2023,Mon,9:52:00 PM,1.52,46,L,2023-07-17 21:52:00,2023-07-17 22:37:00
7/18/2023,Tue,4:07:00 AM,10.15,309,H,2023-07-18 04:07:00,2023-07-18 05:15:00
7/18/2023,Tue,10:34:00 AM,0.39,12,L,2023-07-18 10:34:00,2023-07-18 11:19:00
7/18/2023,Tue,4:48:00 PM,8.84,269,H,2023-07-18 16:48:00,2023-07-18 17:56:00
7/18/2023,Tue,10:34:00 PM,1.48,45,L,2023-07-18 22:34:00,2023-07-18 23:19:00
